DATE,TRFVOLUSM227NFWA
1970-01-01,0.9999999999999999
1970-02-01,0.2261725859896392
1970-03-01,0.37096187053717267
1970-04-01,0.24917160591776727
1970-05-01,0.32648527558687634
1970-06-01,0.2709198674569468
1970-07-01,0.3110001400102674
1970-08-01,0.2570495169645774
1970-09-01,0.14231576982312033
1970-10-01,0.26158584962897274
1970-11-01,0.18975124842488447
1970-12-01,0.2537826107247865
1971-01-01,0.20896065711485506
1971-02-01,0.20295888365146775
1971-03-01,0.3716619218742707
1971-04-01,0.2995659681709992
1971-05-01,0.30345825360526435
1971-06-01,0.2682596723759742
1971-07-01,0.3173099360619778
1971-08-01,0.25330657581555976
1971-09-01,0.14570401829467491
1971-10-01,0.2631913006953843
1971-11-01,0.1866056844168572
1971-12-01,0.2512904279647174
1972-01-01,0.22319503430251547
1972-02-01,0.21252625192514113
1972-03-01,0.3884444859289681
1972-04-01,0.25457600224016425
1972-05-01,0.32360106407803235
1972-06-01,0.27331871003873615
1972-07-01,0.30140476968311003
1972-08-01,0.2639753581929341
1972-09-01,0.1411396835767956
1972-10-01,0.25884164838754836
1972-11-01,0.17652494516264522
1972-12-01,0.2539879591170019
1973-01-01,0.2108181266626219
1973-02-01,0.21342231763662667
1973-03-01,0.39095533672469307
1973-04-01,0.25754421990945997
1973-05-01,0.3141923741074345
1973-06-01,0.26137116721892933
1973-07-01,0.30604377654361314
1973-08-01,0.2772483315443132
1973-09-01,0.12011014141037007
1973-10-01,0.2773976758295608
1973-11-01,0.1703831614318383
1973-12-01,0.2000933401782797
1974-01-01,0.2159518364680076
1974-02-01,0.1713538992859476
1974-03-01,0.38523358379614503
1974-04-01,0.28753441919074063
1974-05-01,0.32249031595650346
1974-06-01,0.26772763335977967
1974-07-01,0.3170205815093107
1974-08-01,0.2813459653707938
1974-09-01,0.11216689223876414
1974-10-01,0.2838381481308629
1974-11-01,0.18172399309282677
1974-12-01,0.25170112474914824
1975-01-01,0.18874317449946326
1975-02-01,0.18596163718672698
1975-03-01,0.38949922994352915
1975-04-01,0.26158584962897274
1975-05-01,0.34057964250711714
1975-06-01,0.26780230550240347
1975-07-01,0.3086479675176179
1975-08-01,0.2666915573808746
1975-09-01,0.11441639053530589
1975-10-01,0.28760909133336443
1975-11-01,0.17456480141877068
1975-12-01,0.26057777570355156
1976-01-01,0.20046670089139867
1976-02-01,0.21496243057824238
1976-03-01,0.3987305735753955
1976-04-01,0.2771456573482055
1976-05-01,0.3101320763522658
1976-06-01,0.2595977038316143
1976-07-01,0.31478975124842484
1976-08-01,0.2612031548980258
1976-09-01,0.13515657814906423
1976-10-01,0.2682690063938022
1976-11-01,0.1749941662388575
1976-12-01,0.25198114528398746
1977-01-01,0.152863209968731
1977-02-01,0.2513931021608251
1977-03-01,0.4154197974518131
1977-04-01,0.26615951836468005
1977-05-01,0.3204648340878331
1977-06-01,0.255742754468661
1977-07-01,0.31586316329864184
1977-08-01,0.25295188313809674
1977-09-01,0.1384048163531992
1977-10-01,0.2813926354599337
1977-11-01,0.16857236197321135
1977-12-01,0.2308582629392822
1978-01-01,0.19174872824007091
1978-02-01,0.2253418584029495
1978-03-01,0.41983478788444484
1978-04-01,0.23025155178046386
1978-05-01,0.3607411210155411
1978-06-01,0.2932561721192887
1978-07-01,0.3387128389415223
1978-08-01,0.26334997899845985
1978-09-01,0.0829420824193774
1978-10-01,0.26608484622205625
1978-11-01,0.16541746394735612
1978-12-01,0.26011107481215284
1979-01-01,0.15607411210155409
1979-02-01,0.2077565688150464
1979-03-01,0.4547346805432398
1979-04-01,0.23423717739300878
1979-05-01,0.2783124095767023
1979-06-01,0.24044429924861152
1979-07-01,0.28583562794604933
1979-08-01,0.29916460540439627
1979-09-01,0.13623932421710921
1979-10-01,0.28940122275633545
1979-11-01,0.1747701498109861
1979-12-01,0.25021701591450035
1980-01-01,0.18852849208941985
1980-02-01,0.1665002100154011
1980-03-01,0.41819200074672136
1980-04-01,0.2565081439305549
1980-05-01,0.30366360199747977
1980-06-01,0.2554907359873057
1980-07-01,0.2943295841695057
1980-08-01,0.27421477575022163
1980-09-01,0.14727213328977456
1980-10-01,0.29957530218882716
1980-11-01,0.16583749474961496
1980-12-01,0.26452606524478456
1981-01-01,0.17000046670089136
1981-02-01,0.1930088206468474
1981-03-01,0.41998413216969244
1981-04-01,0.25788957856909506
1981-05-01,0.3061744527932048
1981-06-01,0.26323797078452416
1981-07-01,0.30494236243991224
1981-08-01,0.272301302095487
1981-09-01,0.13705138376814296
1981-10-01,0.27062117888645165
1981-11-01,0.17314603070891862
1981-12-01,0.2480888598497223
1982-01-01,0.11478975124842486
1982-02-01,0.2307089186540346
1982-03-01,0.44459793718206
1982-04-01,0.2671862603257572
1982-05-01,0.3490922667662295
1982-06-01,0.2687263732673729
1982-07-01,0.3458346945442665
1982-08-01,0.2619312082886078
1982-09-01,0.0930881597983852
1982-10-01,0.27470947869510426
1982-11-01,0.14227843375180843
1982-12-01,0.2523918420684183
1983-01-01,0.17976384934895223
1983-02-01,0.18065058104260978
1983-03-01,0.4475474868156998
1983-04-01,0.2509824053763942
1983-05-01,0.35319923461053804
1983-06-01,0.2807765902832874
1983-07-01,0.3457973584729547
1983-08-01,0.2593736874037429
1983-09-01,0.08634899892658793
1983-10-01,0.2899892658794978
1983-11-01,0.15511270826527276
1983-12-01,0.21503710272086618
1984-01-01,0.18402016147850841
1984-02-01,0.20456433471787927
1984-03-01,0.43670135809959393
1984-04-01,0.28918654034629204
1984-05-01,0.34238110794791615
1984-06-01,0.2736640686983712
1984-07-01,0.32912680263219296
1984-08-01,0.28170065804825684
1984-09-01,0.07575488869183739
1984-10-01,0.26600084006160446
1984-11-01,0.1551687123722406
1984-12-01,0.24067764969431088
1985-01-01,0.13990759322350305
1985-02-01,0.20728053390581974
1985-03-01,0.48554627339338213
1985-04-01,0.281635319923461
1985-05-01,0.33651934475194845
1985-06-01,0.27011714192374103
1985-07-01,0.32799738647500815
1985-08-01,0.275521538246138
1985-09-01,0.07419610771456572
1985-10-01,0.29052130489569233
1985-11-01,0.12364773416717223
1985-12-01,0.2583096093713539
1986-01-01,0.17152191160685115
1986-02-01,0.16325197181126613
1986-03-01,0.5098147197461147
1986-04-01,0.24320716852569185
1986-05-01,0.34670275820226815
1986-06-01,0.26950109674709477
1986-07-01,0.33328044056564143
1986-08-01,0.278387081719326
1986-09-01,0.0788444485928968
1986-10-01,0.2887385074905493
1986-11-01,0.1431931674989499
1986-12-01,0.26860503103560923
1987-01-01,0.16103047556820832
1987-02-01,0.2150557707565221
1987-03-01,0.4530638913520324
1987-04-01,0.2724599803985625
1987-05-01,0.3261025808559294
1987-06-01,0.25213048956923506
1987-07-01,0.3259345685350259
1987-08-01,0.26655154711345497
1987-09-01,0.12851075745554671
1987-10-01,0.27641760395762355
1987-11-01,0.14749614971764594
1987-12-01,0.25076772296635086
1988-01-01,0.18911653521258223
1988-02-01,0.1851029075465534
1988-03-01,0.4951696457740234
1988-04-01,0.24203108227936712
1988-05-01,0.35655948102860874
1988-06-01,0.25771223223036355
1988-07-01,0.3084986232323703
1988-08-01,0.2490875997573155
1988-09-01,0.12629859523031686
1988-10-01,0.29278947122789
1988-11-01,0.13479255145377325
1988-12-01,0.26884771549913655
1989-01-01,0.20454566668222335
1989-02-01,0.13015354459327017
1989-03-01,0.5154244644607271
1989-04-01,0.24540999673309372
1989-05-01,0.3496989779250478
1989-06-01,0.24485928968124326
1989-07-01,0.3159845055304055
1989-08-01,0.2814113034955896
1989-09-01,0.09442292434778549
1989-10-01,0.30073272039949595
1989-11-01,0.13174032762402574
1989-12-01,0.23108227936715356
1990-01-01,0.21498109861389833
1990-02-01,0.1579409156671489
1990-03-01,0.4869930461567181
1990-04-01,0.2541093013487655
1990-05-01,0.3470014467727633
1990-06-01,0.254295981705325
1990-07-01,0.3071171885938302
1990-08-01,0.26647687497083117
1990-09-01,0.07765902832874408
1990-10-01,0.2910440098940589
1990-11-01,0.14834554533999156
1990-12-01,0.22418444019228073
1991-01-01,0.15149110934801882
1991-02-01,0.2093060157744901
1991-03-01,0.49178139730246884
1991-04-01,0.25597610491436035
1991-05-01,0.3673216035842628
1991-06-01,0.26601950809726044
1991-07-01,0.29758715639146865
1991-08-01,0.30464367386941704
1991-09-01,0.06060577775703549
1991-10-01,0.2969431091613385
1991-11-01,0.07663228636766695
1991-12-01,0.28049656974844817
1992-01-01,0.20378027722032946
1992-02-01,0.1821440238950856
1992-03-01,0.47170392495449665
1992-04-01,0.2730480235217249
1992-05-01,0.35112708265272785
1992-06-01,0.2563961357166192
1992-07-01,0.33925421197554484
1992-08-01,0.23427451346432068
1992-09-01,0.1224343118495356
1992-10-01,0.2883278107061184
1992-11-01,0.0887291734727213
1992-12-01,0.2854435991972744
1993-01-01,0.16468007653894617
1993-02-01,0.1691884071498576
1993-03-01,0.485247584822887
1993-04-01,0.2597657161525178
1993-05-01,0.41261959210342086
1993-06-01,0.19036729360153076
1993-07-01,0.34896159051663783
1993-08-01,0.24975964904092965
1993-09-01,0.10354225976571613
1993-10-01,0.28926121248891584
1993-11-01,0.10725719886124979
1993-12-01,0.29372287301068745
1994-01-01,0.08818780043869881
1994-02-01,0.22487515751155082
1994-03-01,0.5293134829887525
1994-04-01,0.24435525271853267
1994-05-01,0.35608344611938203
1994-06-01,0.25806692490782657
1994-07-01,0.3216502543519858
1994-08-01,0.2541559714379054
1994-09-01,0.11600317356606149
1994-10-01,0.2736267326270593
1994-11-01,0.13228170065804823
1994-12-01,0.2797871843935222
1995-01-01,0.25867363606664484
1995-02-01,0.038988192467447585
1995-03-01,0.5333084426191254
1995-04-01,0.22353105894432254
1995-05-01,0.3858216269193074
1995-06-01,0.2403136229990199
1995-07-01,0.30596910440098934
1995-08-01,0.27059317683296774
1995-09-01,0.10838661501843466
1995-10-01,0.2785364260045736
1995-11-01,0.13392448779577165
1995-12-01,0.24428991459373683
1996-01-01,0.15948102860876462
1996-02-01,0.18723106361133146
1996-03-01,0.5093760209081999
1996-04-01,0.26175386194987627
1996-05-01,0.37695430998273205
1996-06-01,0.22249498296541742
1996-07-01,0.34087833107761234
1996-08-01,0.2884491529378821
1996-09-01,0.05148644233910485
1996-10-01,0.32680263219302746
1996-11-01,0.10221682923414382
1996-12-01,0.26864236710692113
1997-01-01,0.14585336257992249
1997-02-01,0.19401689457226862
1997-03-01,0.5130349558967657
1997-04-01,0.24548466887571752
1997-05-01,0.38973258038922853
1997-06-01,0.21593316843235166
1997-07-01,0.38662435245251314
1997-08-01,0.2216362533252438
1997-09-01,0.06545946702758201
1997-10-01,0.32327437345405324
1997-11-01,0.07621225556540812
1997-12-01,0.2974004760349092
1998-01-01,0.15410463433985155
1998-02-01,0.16109581369300413
1998-03-01,0.5041956410136743
1998-04-01,0.28619032062351235
1998-05-01,0.3447986185653614
1998-06-01,0.2594483595463667
1998-07-01,0.35630746254725343
1998-08-01,0.22551920474168102
1998-09-01,0.08661968544359919
1998-10-01,0.3362486582349372
1998-11-01,0.08976524945162642
1998-12-01,0.29950063004620336
1999-01-01,0.039576235590609965
1999-02-01,0.23209968731040273
1999-03-01,0.5249451626452606
1999-04-01,0.2538386148317543
1999-05-01,0.3430438232137023
1999-06-01,0.3000513370980538
1999-07-01,0.3183646800765389
1999-08-01,0.2366080179213142
1999-09-01,0.0911466840901666
1999-10-01,0.3387035049236944
1999-11-01,0.1417557287534419
1999-12-01,0.2480141877070985
2000-01-01,0.08343678536426002
2000-02-01,0.21263826013907683
2000-03-01,0.561823867083586
2000-04-01,0.20693517524618468
2000-05-01,0.3898352545853362
2000-06-01,0.25597610491436035
2000-07-01,0.27198394548933585
2000-08-01,0.2767909646707425
2000-09-01,0.06560881131282958
2000-10-01,0.33186166985578935
2000-11-01,0.12404909693377511
2000-12-01,0.21032342371773927
2001-01-01,0.17041116348532223
2001-02-01,0.16944042563121292
2001-03-01,0.5476548280207214
2001-04-01,0.2509730713585663
2001-05-01,0.3715499136603351
2001-06-01,0.23431184953563258
2001-07-01,0.3157418210668782
2001-08-01,0.2788351145750688
2001-09-01,0.0
2001-10-01,0.3892285434265179
2001-11-01,0.1532925747888178
2001-12-01,0.2430111541513044
2002-01-01,0.1175432865076772
2002-02-01,0.1865310122742334
2002-03-01,0.5114575068838381
2002-04-01,0.2624539132869743
2002-05-01,0.38719372754001957
2002-06-01,0.21546646754095297
2002-07-01,0.33122695664348717
2002-08-01,0.2728893452186493
2002-09-01,0.017930648247538122
2002-10-01,0.3630279553833947
2002-11-01,0.1125122508983992
2002-12-01,0.2853782610724786
2003-01-01,0.10487702431511642
2003-02-01,0.11298828580762588
2003-03-01,0.559705045036636
2003-04-01,0.27720166145517333
2003-05-01,0.3807439212208895
2003-06-01,0.24140570308489287
2003-07-01,0.3446306062444579
2003-08-01,0.23842815139776913
2003-09-01,0.03477855042703129
2003-10-01,0.4065804825687217
2003-11-01,0.06171652587856441
2003-12-01,0.29684043496523077
2004-01-01,0.10149810986138982
2004-02-01,0.17007513884351516
2004-03-01,0.6035002566854902
2004-04-01,0.24760349092266762
2004-05-01,0.3101600784057497
2004-06-01,0.2530452233163765
2004-07-01,0.33180566574882153
2004-08-01,0.22242031082279365
2004-09-01,0.07132123022354969
2004-10-01,0.3541606384468194
2004-11-01,0.11445372660661779
2004-12-01,0.30050870397162455
2005-01-01,0.05605077705698416
2005-02-01,0.21337564754748678
2005-03-01,0.5616651887805105
2005-04-01,0.2299901992812806
2005-05-01,0.36197321136883365
2005-06-01,0.2622859009660708
2005-07-01,0.28161665188780505
2005-08-01,0.2357772903346245
2005-09-01,0.03620665515471133
2005-10-01,0.33734073832081013
2005-11-01,0.17360339758248935
2005-12-01,0.2771549913660335
2006-01-01,0.13494189573902082
2006-02-01,0.13432585056237456
2006-03-01,0.5868670369160405
2006-04-01,0.1958556960843795
2006-05-01,0.3704484995566341
2006-06-01,0.25550940402296163
2006-07-01,0.2482942082419377
2006-08-01,0.26832501050077
2006-09-01,0.06870770523171696
2006-10-01,0.36678956456806827
2006-11-01,0.13412050217015914
2006-12-01,0.2781817333271106
2007-01-01,0.11570448499556632
2007-02-01,0.11735660615111773
