DATE,TRFVOLUSM227NFWA
1970-01-01,0.5016964469421595
1970-02-01,0.0
1970-03-01,0.2923940275385181
1970-04-01,0.458996816892658
1970-05-01,0.5158893133928536
1970-06-01,0.48707997305049816
1970-07-01,0.5123269765321479
1970-08-01,0.47238281202722393
1970-09-01,0.3791972437275842
1970-10-01,0.5552081526277782
1970-11-01,0.49115063884036464
1970-12-01,0.5259994109839393
1971-01-01,0.49062617248488133
1971-02-01,0.47713528407921874
1971-03-01,0.6449362773378089
1971-04-01,0.512290667322922
1971-05-01,0.47389973010154485
1971-06-01,0.4729516563050943
1971-07-01,0.5288839759390974
1971-08-01,0.4675698246265195
1971-09-01,0.38101673854545315
1971-10-01,0.556749276841583
1971-11-01,0.48627310173437
1971-12-01,0.5245107334056829
1972-01-01,0.5053677114305426
1972-02-01,0.48033049449108617
1972-03-01,0.6491562143211591
1972-04-01,0.4620104812583966
1972-05-01,0.5035038386902866
1972-06-01,0.4880643560561745
1972-07-01,0.5042421259445439
1972-08-01,0.4814802861165688
1972-09-01,0.379334411851326
1972-10-01,0.5503507873046868
1972-11-01,0.4814117020546979
1972-12-01,0.5330797067829638
1973-01-01,0.4978597738339702
1973-02-01,0.48528871872869367
1973-03-01,0.656288956755732
1973-04-01,0.4631037918917502
1973-05-01,0.49300240851087873
1973-06-01,0.4805201092503763
1973-07-01,0.5174828842422068
1973-08-01,0.4961128974345528
1973-09-01,0.3534136708207093
1973-10-01,0.5697439393878269
1973-11-01,0.4771715932884445
1973-12-01,0.4811252627374724
1974-01-01,0.5282465475993562
1974-02-01,0.46999850728806525
1974-03-01,0.6673067845774618
1974-04-01,0.5096844729718282
1974-05-01,0.48968616740159204
1974-06-01,0.46946597221942066
1974-07-01,0.5206377510882678
1974-08-01,0.4921632623421055
1974-09-01,0.3400317100427239
1974-10-01,0.5769735063803351
1974-11-01,0.4876246111888846
1974-12-01,0.5180517285200771
1975-01-01,0.4775185479543796
1975-02-01,0.4720802352836759
1975-03-01,0.6764405678760324
1975-04-01,0.4790959813774101
1975-05-01,0.5146951438449839
1975-06-01,0.47292745016561044
1975-07-01,0.5055492574766715
1975-08-01,0.48308192567908315
1975-09-01,0.35192902759903344
1975-10-01,0.5855949263931644
1975-11-01,0.4788337481996685
1975-12-01,0.5271895461752284
1976-01-01,0.4869105300741112
1976-02-01,0.48824590210230334
1976-03-01,0.6668186274312042
1976-04-01,0.4760218016629619
1976-05-01,0.47765975043470205
1976-06-01,0.472269850042966
1976-07-01,0.527564741337228
1976-08-01,0.4792291151445713
1976-09-01,0.369575303282756
1976-10-01,0.5622844140702221
1976-11-01,0.47859975551799133
1976-12-01,0.5279318677860663
1977-01-01,0.44929015495963637
1977-02-01,0.5440289505428227
1977-03-01,0.6860746113906024
1977-04-01,0.44356540297170716
1977-05-01,0.4841268240334691
1977-06-01,0.4692198764680016
1977-07-01,0.5256927998838107
1977-08-01,0.4732986109710294
1977-09-01,0.3754856356733947
1977-10-01,0.5757914399022073
1977-11-01,0.4659722194205858
1977-12-01,0.5067757018771862
1978-01-01,0.4948098002590058
1978-02-01,0.5138317915367269
1978-03-01,0.6843438724175076
1978-04-01,0.42187670199418253
1978-05-01,0.5325552404274805
1978-06-01,0.499759955783452
1978-07-01,0.5118226819595678
1978-08-01,0.4561969734256933
1978-09-01,0.31317096392881794
1978-10-01,0.5820366238890392
1978-11-01,0.49383348596649074
1978-12-01,0.5400430062411498
1979-01-01,0.4526911175571165
1979-02-01,0.5014059732683535
1979-03-01,0.7375328295766751
1979-04-01,0.4178383110569612
1979-05-01,0.4444933049852545
1979-06-01,0.48801190942062617
1979-07-01,0.5245672143978118
1979-08-01,0.5328376453881254
1979-09-01,0.3666181199091464
1979-10-01,0.5636762670905432
1979-11-01,0.4688043377401956
1979-12-01,0.5173699222579488
1980-01-01,0.4809800259005693
1980-02-01,0.4559912212400806
1980-03-01,0.7097482158058024
1980-04-01,0.47071662275941933
1980-05-01,0.4725764611430947
1980-06-01,0.48043538776218286
1980-07-01,0.514449048093565
1980-08-01,0.5010953278116441
1980-09-01,0.3832679095174507
1980-10-01,0.5784863900980753
1980-11-01,0.4519165210936335
1980-12-01,0.529202690108968
1981-01-01,0.46263984088497656
1981-02-01,0.48072989579256964
1981-03-01,0.7078480338563206
1981-04-01,0.45967862315478625
1981-05-01,0.47337526374606154
1981-06-01,0.48545009299191927
1981-07-01,0.5191894170758178
1981-08-01,0.491505662219461
1981-09-01,0.3706726482726903
1981-10-01,0.5587019054266131
1981-11-01,0.47516651806786603
1981-12-01,0.5243493591424573
1982-01-01,0.4188590032718633
1982-02-01,0.5442871493639838
1982-03-01,0.7366936834079019
1982-04-01,0.44078169693106506
