DATE,TRFVOLUSM227NFWA
2010-09-01,0.9091480239671756
2010-10-01,1.0496159472432918
2010-11-01,0.8458345044876091
2010-12-01,0.8611054833891517
2011-01-01,0.641034463803586
2011-02-01,0.49911032685876755
2011-03-01,1.0110449806880393
2011-04-01,0.9686641277015532
2011-05-01,1.0224047176004247
2011-06-01,1.0724346591648413
2011-07-01,1.0935807155849397
2011-08-01,1.0976306986033941
2011-09-01,0.8768080851261189
2011-10-01,0.9965550825236849
2011-11-01,0.8327154054305028
2011-12-01,0.9107191054378614
2012-01-01,0.6907835956044486
2012-02-01,0.5649893569717817
2012-03-01,1.0469316886126008
2012-04-01,0.9664486059099573
2012-05-01,1.1004889368236208
2012-06-01,1.0959006046889719
2012-07-01,1.0943772973861239
2012-08-01,1.1417329280742687
2012-09-01,0.8368935955724043
2012-10-01,1.016380759565621
2012-11-01,0.8556238685548534
2012-12-01,0.8349059044861027
2013-01-01,0.7156603050035351
2013-02-01,0.5318615665909763
2013-03-01,1.009881708824759
2013-04-01,0.9984386743305372
2013-05-01,1.1306567292430552
2013-06-01,1.0913283634777502
2013-07-01,1.1368088913006185
2013-08-01,1.1832813469058558
2013-09-01,0.8826847533166802
2013-10-01,1.0770589455232824
2013-11-01,0.8517970460956213
2013-12-01,0.8665522087683516
2014-01-01,0.6760393758309984
2014-02-01,0.5059419486133264
2014-03-01,1.0146032194437633
2014-04-01,1.0536085913247852
2014-05-01,1.162770790274487
2014-06-01,1.131261110480093
2014-07-01,1.2055222036316637
2014-08-01,1.191897999276728
2014-09-01,0.9458286825201667
2014-10-01,1.1504127610502557
2014-11-01,0.8692158860097922
2014-12-01,1.0009046321230672
2015-01-01,0.7686017802581399
2015-02-01,0.5515220652956327
2015-03-01,1.0685601184241447
2015-04-01,1.123931917993197
2015-05-01,1.2142528578395844
2015-06-01,1.2113121510474985
2015-07-01,1.296664865705198
2015-08-01,1.2294100155788557
2015-09-01,1.034286977968084
2015-10-01,1.1878501318630066
2015-11-01,0.9598042917853534
2015-12-01,1.0848969845975114
2016-01-01,0.8470881216314933
2016-02-01,0.6305593700878412
2016-03-01,1.150446750290749
2016-04-01,1.2010693613268213
2016-05-01,1.292345189480807
2016-06-01,1.2817248117052602
2016-07-01,1.3690382389860951
2016-08-01,1.3057267765527492
2016-09-01,1.1150260922400033
2016-10-01,1.2667100845665036
2016-11-01,1.0350405702940544
2016-12-01,1.1462631856027579
2017-01-01,0.9079814554935687
2017-02-01,0.6831161028324856
2017-03-01,1.1753591052617962
2017-04-01,1.237070090317129
2017-05-01,1.356327789382714
2017-06-01,1.3199379271213822
2017-07-01,1.391947583137752
2017-08-01,1.3481495115937723
2017-09-01,1.1222855288483067
2017-10-01,1.3027558444130225
2017-11-01,1.0650069748826612
2017-12-01,1.1661313327311722
2018-01-01,0.9215592389754167
2018-02-01,0.6793147656667962
2018-03-01,1.1879732137453642
2018-04-01,1.2323440929246676
2018-05-01,1.379596351145741
2018-06-01,1.3235764933506577
2018-07-01,1.4003204265224956
2018-08-01,1.384253668810582
2018-09-01,1.0984262073365505
2018-10-01,1.3374162217493355
2018-11-01,1.0752240254929466
2018-12-01,1.1872234549911551
