ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1993-01-01,190566.80461743523,166150.27894558277,177183.07499215385,190566.80461743523,190566.80461743523,-18865.287058384107,-18865.287058384107,-18865.287058384107,-18865.287058384107,-18865.287058384107,-18865.287058384107,0.0,0.0,0.0,171701.51755905114
1993-02-01,190995.33390478845,158141.14579192875,168977.62761888068,190995.33390478845,190995.33390478845,-27700.303659183883,-27700.303659183883,-27700.303659183883,-27700.303659183883,-27700.303659183883,-27700.303659183883,0.0,0.0,0.0,163295.03024560458
1993-03-01,191382.3926159462,186447.9108285039,196953.01872307714,191382.3926159462,191382.3926159462,385.6230691825776,385.6230691825776,385.6230691825776,385.6230691825776,385.6230691825776,385.6230691825776,0.0,0.0,0.0,191768.0156851288
1993-04-01,191810.92190329943,186718.20017237178,198074.0185321709,191810.92190329943,191810.92190329943,446.6262885779311,446.6262885779311,446.6262885779311,446.6262885779311,446.6262885779311,446.6262885779311,0.0,0.0,0.0,192257.54819187737
1993-05-01,192225.6276652542,196945.7277748724,207748.33097159595,192225.6276652542,192225.6276652542,10084.138660007118,10084.138660007118,10084.138660007118,10084.138660007118,10084.138660007118,10084.138660007118,0.0,0.0,0.0,202309.76632526133
1993-06-01,192654.15695260742,196893.40456023178,208186.1547230892,192654.15695260742,192654.15695260742,9593.560285430702,9593.560285430702,9593.560285430702,9593.560285430702,9593.560285430702,9593.560285430702,0.0,0.0,0.0,202247.7172380381
1993-07-01,193068.86271960038,203537.6700861629,214720.63166041824,193068.86271960038,193068.86271960038,15980.787794650041,15980.787794650041,15980.787794650041,15980.787794650041,15980.787794650041,15980.787794650041,0.0,0.0,0.0,209049.65051425042
1993-08-01,193497.39201215978,204389.252246048,215280.78978838492,193497.39201215978,193497.39201215978,16304.73599913098,16304.73599913098,16304.73599913098,16304.73599913098,16304.73599913098,16304.73599913098,0.0,0.0,0.0,209802.12801129077
1993-09-01,193925.92130471917,187099.1574773493,197755.67628864004,193925.92130471917,193925.92130471917,-1867.9022899779407,-1867.9022899779407,-1867.9022899779407,-1867.9022899779407,-1867.9022899779407,-1867.9022899779407,0.0,0.0,0.0,192058.01901474124
1993-10-01,194340.62707171214,194617.9652271126,205487.41840871863,194340.62707171214,194340.62707171214,5611.602689157493,5611.602689157493,5611.602689157493,5611.602689157493,5611.602689157493,5611.602689157493,0.0,0.0,0.0,199952.22976086964
1993-11-01,194769.15636427153,181058.9367680917,191794.19036567464,194769.15636427153,194769.15636427153,-8188.34223507249,-8188.34223507249,-8188.34223507249,-8188.34223507249,-8188.34223507249,-8188.34223507249,0.0,0.0,0.0,186580.81412919905
1993-12-01,195183.86213126444,183420.74512553232,194009.80354224905,195183.86213126444,195183.86213126444,-6697.2459925437215,-6697.2459925437215,-6697.2459925437215,-6697.2459925437215,-6697.2459925437215,-6697.2459925437215,0.0,0.0,0.0,188486.6161387207
1994-01-01,195612.39142382386,171487.5444586493,182474.92098377662,195612.39142382386,195612.39142382386,-18586.983400700246,-18586.983400700246,-18586.983400700246,-18586.983400700246,-18586.983400700246,-18586.983400700246,0.0,0.0,0.0,177025.40802312363
1994-02-01,196040.92071638326,163491.35329513458,174337.89861340044,196040.92071638326,196040.92071638326,-27342.51536892705,-27342.51536892705,-27342.51536892705,-27342.51536892705,-27342.51536892705,-27342.51536892705,0.0,0.0,0.0,168698.40534745622
1994-03-01,196427.9794322434,190958.31949945015,202076.57184038847,196427.9794322434,196427.9794322434,16.397130504062464,16.397130504062464,16.397130504062464,16.397130504062464,16.397130504062464,16.397130504062464,0.0,0.0,0.0,196444.37656274746
1994-04-01,196856.50872480273,191524.1256709611,202336.56618284277,196856.50872480273,196856.50872480273,149.63072002993124,149.63072002993124,149.63072002993124,149.63072002993124,149.63072002993124,149.63072002993124,0.0,0.0,0.0,197006.13944483266
1994-05-01,197271.2144917957,201651.0038611468,212798.68771199146,197271.2144917957,197271.2144917957,9821.566368455922,9821.566368455922,9821.566368455922,9821.566368455922,9821.566368455922,9821.566368455922,0.0,0.0,0.0,207092.7808602516
1994-06-01,197699.74378435512,202107.76611756938,212800.42829125127,197699.74378435512,197699.74378435512,9791.533185169295,9791.533185169295,9791.533185169295,9791.533185169295,9791.533185169295,9791.533185169295,0.0,0.0,0.0,207491.27696952442
1994-07-01,198114.44955134805,208322.63971739457,219794.73499053667,198114.44955134805,198114.44955134805,16132.39478532438,16132.39478532438,16132.39478532438,16132.39478532438,16132.39478532438,16132.39478532438,0.0,0.0,0.0,214246.84433667242
1994-08-01,198542.97884390748,209620.6386492565,220508.07001574818,198542.97884390748,198542.97884390748,16477.05131971956,16477.05131971956,16477.05131971956,16477.05131971956,16477.05131971956,16477.05131971956,0.0,0.0,0.0,215020.03016362703
1994-09-01,198971.50813646684,191651.1821588352,202574.82504658255,198971.50813646684,198971.50813646684,-1838.794962035372,-1838.794962035372,-1838.794962035372,-1838.794962035372,-1838.794962035372,-1838.794962035372,0.0,0.0,0.0,197132.71317443147
1994-10-01,199386.21390345984,199395.94722103974,210415.7952635623,199386.21390345984,199386.21390345984,5483.02919089311,5483.02919089311,5483.02919089311,5483.02919089311,5483.02919089311,5483.02919089311,0.0,0.0,0.0,204869.24309435295
1994-11-01,199814.74319601918,185941.2789000722,196724.8600093268,199814.74319601918,199814.74319601918,-8286.389012855401,-8286.389012855401,-8286.389012855401,-8286.389012855401,-8286.389012855401,-8286.389012855401,0.0,0.0,0.0,191528.35418316378
1994-12-01,200229.44896301217,187702.4024408707,199348.99123540078,200229.44896301217,200229.44896301217,-6803.237289498078,-6803.237289498078,-6803.237289498078,-6803.237289498078,-6803.237289498078,-6803.237289498078,0.0,0.0,0.0,193426.2116735141
1995-01-01,200657.97825557156,176582.93625067628,187895.09907358835,200657.97825557156,200657.97825557156,-18299.700982104874,-18299.700982104874,-18299.700982104874,-18299.700982104874,-18299.700982104874,-18299.700982104874,0.0,0.0,0.0,182358.2772734667
1995-02-01,201086.50758542807,168409.24075802806,179380.52974722485,201086.50758542807,201086.50758542807,-26983.54797479963,-26983.54797479963,-26983.54797479963,-26983.54797479963,-26983.54797479963,-26983.54797479963,0.0,0.0,0.0,174102.95961062843
1995-03-01,201473.56633497594,195782.51485358295,206850.05330189716,201473.56633497594,201473.56633497594,-368.54548262318167,-368.54548262318167,-368.54548262318167,-368.54548262318167,-368.54548262318167,-368.54548262318167,0.0,0.0,0.0,201105.02085235275
1995-04-01,201902.09566483245,196090.4775463725,207399.76460998628,201902.09566483245,201902.09566483245,-146.35563390990794,-146.35563390990794,-146.35563390990794,-146.35563390990794,-146.35563390990794,-146.35563390990794,0.0,0.0,0.0,201755.74003092255
1995-05-01,202316.80146791943,206415.24773955086,217365.55663863834,202316.80146791943,202316.80146791943,9566.631326962806,9566.631326962806,9566.631326962806,9566.631326962806,9566.631326962806,9566.631326962806,0.0,0.0,0.0,211883.43279488225
1995-06-01,202745.33079777597,207549.37013502416,218571.16792400333,202745.33079777597,202745.33079777597,9999.032717088878,9999.032717088878,9999.032717088878,9999.032717088878,9999.032717088878,9999.032717088878,0.0,0.0,0.0,212744.36351486485
1995-07-01,203160.03660086292,213562.31558011426,224911.02351942536,203160.03660086292,203160.03660086292,16282.30959506245,16282.30959506245,16282.30959506245,16282.30959506245,16282.30959506245,16282.30959506245,0.0,0.0,0.0,219442.34619592538
1995-08-01,203588.5659307195,214437.4893456131,225713.59519060847,203588.5659307195,203588.5659307195,16641.677385801388,16641.677385801388,16641.677385801388,16641.677385801388,16641.677385801388,16641.677385801388,0.0,0.0,0.0,220230.24331652088
1995-09-01,204017.095260576,196134.3585188388,207666.28448867262,204017.095260576,204017.095260576,-1811.6317415334013,-1811.6317415334013,-1811.6317415334013,-1811.6317415334013,-1811.6317415334013,-1811.6317415334013,0.0,0.0,0.0,202205.4635190426
1995-10-01,204431.80106366298,204362.73750879848,215352.1834112265,204431.80106366298,204431.80106366298,5348.1196755278215,5348.1196755278215,5348.1196755278215,5348.1196755278215,5348.1196755278215,5348.1196755278215,0.0,0.0,0.0,209779.9207391908
1995-11-01,204860.33039351949,191011.38576195887,202182.2491239169,204860.33039351949,204860.33039351949,-8380.24614576552,-8380.24614576552,-8380.24614576552,-8380.24614576552,-8380.24614576552,-8380.24614576552,0.0,0.0,0.0,196480.08424775396
1995-12-01,205275.03619660647,192950.52450781816,203954.82145428204,205275.03619660647,205275.03619660647,-6903.120123287471,-6903.120123287471,-6903.120123287471,-6903.120123287471,-6903.120123287471,-6903.120123287471,0.0,0.0,0.0,198371.916073319
1996-01-01,205703.565526463,182139.01973694994,193275.82295406482,205703.565526463,205703.565526463,-18003.7432820204,-18003.7432820204,-18003.7432820204,-18003.7432820204,-18003.7432820204,-18003.7432820204,0.0,0.0,0.0,187699.8222444426
1996-02-01,206132.09485631954,173436.67376235957,184755.2028742252,206132.09485631954,206132.09485631954,-26624.001422658304,-26624.001422658304,-26624.001422658304,-26624.001422658304,-26624.001422658304,-26624.001422658304,0.0,0.0,0.0,179508.09343366124
1996-03-01,206532.9771326369,201856.03728098373,212887.6529242401,206532.9771326369,206532.9771326369,738.8642618335401,738.8642618335401,738.8642618335401,738.8642618335401,738.8642618335401,738.8642618335401,0.0,0.0,0.0,207271.84139447045
1996-04-01,206961.5064624935,202346.0529337763,213351.6755224837,206961.5064624935,206961.5064624935,744.16764087972,744.16764087972,744.16764087972,744.16764087972,744.16764087972,744.16764087972,0.0,0.0,0.0,207705.67410337323
1996-05-01,207376.21226558046,212277.70312671762,223326.12941015483,207376.21226558046,207376.21226558046,10354.066813111089,10354.066813111089,10354.066813111089,10354.066813111089,10354.066813111089,10354.066813111089,0.0,0.0,0.0,217730.27907869156
1996-06-01,207804.741595437,211337.76249258305,222513.3766435637,207804.741595437,207804.741595437,9405.359490831624,9405.359490831624,9405.359490831624,9405.359490831624,9405.359490831624,9405.359490831624,0.0,0.0,0.0,217210.1010862686
1996-07-01,208219.44739852395,218705.63561915662,229863.46861166245,208219.44739852395,208219.44739852395,15827.830036962067,15827.830036962067,15827.830036962067,15827.830036962067,15827.830036962067,15827.830036962067,0.0,0.0,0.0,224047.277435486
1996-08-01,208647.97672838045,219575.43147511984,230370.52559151442,208647.97672838045,208647.97672838045,16124.892373851824,16124.892373851824,16124.892373851824,16124.892373851824,16124.892373851824,16124.892373851824,0.0,0.0,0.0,224772.86910223227
1996-09-01,209076.50602987054,201327.2839999357,212740.63089122798,209076.50602987054,209076.50602987054,-1898.9759314330877,-1898.9759314330877,-1898.9759314330877,-1898.9759314330877,-1898.9759314330877,-1898.9759314330877,0.0,0.0,0.0,207177.53009843745
1996-10-01,209491.21180550606,209639.36893697275,220850.20748707445,209491.21180550606,209491.21180550606,5733.595341979905,5733.595341979905,5733.595341979905,5733.595341979905,5733.595341979905,5733.595341979905,0.0,0.0,0.0,215224.80714748596
1996-11-01,209919.74110699608,196370.92035087166,207506.2246050737,209919.74110699608,209919.74110699608,-8086.389909195975,-8086.389909195975,-8086.389909195975,-8086.389909195975,-8086.389909195975,-8086.389909195975,0.0,0.0,0.0,201833.3511978001
1996-12-01,210334.44688263163,198243.05796099865,209324.00753739665,210334.44688263163,210334.44688263163,-6585.280465096883,-6585.280465096883,-6585.280465096883,-6585.280465096883,-6585.280465096883,-6585.280465096883,0.0,0.0,0.0,203749.16641753475
1997-01-01,210762.97618412165,186555.85824685785,197777.6026611101,210762.97618412165,210762.97618412165,-18865.28705838419,-18865.28705838419,-18865.28705838419,-18865.28705838419,-18865.28705838419,-18865.28705838419,0.0,0.0,0.0,191897.68912573747
1997-02-01,211191.50548561168,177537.1774170885,189081.6791636615,211191.50548561168,211191.50548561168,-27700.303659184818,-27700.303659184818,-27700.303659184818,-27700.303659184818,-27700.303659184818,-27700.303659184818,0.0,0.0,0.0,183491.20182642687
1997-03-01,211578.56420953816,206772.3236708169,217325.99966717415,211578.56420953816,211578.56420953816,385.6230691818518,385.6230691818518,385.6230691818518,385.6230691818518,385.6230691818518,385.6230691818518,0.0,0.0,0.0,211964.18727872003
1997-04-01,212007.09351102822,207282.82248251964,217680.45262352296,212007.09351102822,212007.09351102822,446.62628857701566,446.62628857701566,446.62628857701566,446.62628857701566,446.62628857701566,446.62628857701566,0.0,0.0,0.0,212453.71979960523
1997-05-01,212421.79928666374,216987.55945655156,228011.3836050406,212421.79928666374,212421.79928666374,10084.138660005834,10084.138660005834,10084.138660005834,10084.138660005834,10084.138660005834,10084.138660005834,0.0,0.0,0.0,222505.93794666958
1997-06-01,212850.32858815373,216867.3951915161,227896.71672371883,212850.32858815373,212850.32858815373,9593.560285430329,9593.560285430329,9593.560285430329,9593.560285430329,9593.560285430329,9593.560285430329,0.0,0.0,0.0,222443.88887358404
1997-07-01,213265.03436378925,223481.6912102071,235017.30914460713,213265.03436378925,213265.03436378925,15980.787794651327,15980.787794651327,15980.787794651327,15980.787794651327,15980.787794651327,15980.787794651327,0.0,0.0,0.0,229245.82215844057
1997-08-01,213693.56366527933,224739.7456614065,235454.96151300234,213693.56366527933,213693.56366527933,16304.735999131915,16304.735999131915,16304.735999131915,16304.735999131915,16304.735999131915,16304.735999131915,0.0,0.0,0.0,229998.29966441126
1997-09-01,214122.09296676936,206658.57499353137,217689.49983704608,214122.09296676936,214122.09296676936,-1867.9022899779634,-1867.9022899779634,-1867.9022899779634,-1867.9022899779634,-1867.9022899779634,-1867.9022899779634,0.0,0.0,0.0,212254.1906767914
1997-10-01,214536.79874240488,214653.2457984346,225620.3935992969,214536.79874240488,214536.79874240488,5611.602689157421,5611.602689157421,5611.602689157421,5611.602689157421,5611.602689157421,5611.602689157421,0.0,0.0,0.0,220148.4014315623
1997-11-01,214965.3280438949,201427.481665608,212223.89522033968,214965.3280438949,214965.3280438949,-8188.342235072238,-8188.342235072238,-8188.342235072238,-8188.342235072238,-8188.342235072238,-8188.342235072238,0.0,0.0,0.0,206776.98580882268
1997-12-01,215380.03381953045,203327.35231239977,214310.2436681432,215380.03381953045,215380.03381953045,-6697.245992543601,-6697.245992543601,-6697.245992543601,-6697.245992543601,-6697.245992543601,-6697.245992543601,0.0,0.0,0.0,208682.78782698684
1998-01-01,215808.56312102047,191829.70070680845,202886.69109606557,215808.56312102047,215808.56312102047,-18586.983400700836,-18586.983400700836,-18586.983400700836,-18586.983400700836,-18586.983400700836,-18586.983400700836,0.0,0.0,0.0,197221.57972031963
1998-02-01,216237.0924225105,183213.16865550025,194665.04663925045,216237.0924225105,216237.0924225105,-27342.51536892634,-27342.51536892634,-27342.51536892634,-27342.51536892634,-27342.51536892634,-27342.51536892634,0.0,0.0,0.0,188894.57705358416
1998-03-01,216624.151146437,211522.737642842,222372.22665309496,216624.151146437,216624.151146437,16.397130503912507,16.397130503912507,16.397130503912507,16.397130503912507,16.397130503912507,16.397130503912507,0.0,0.0,0.0,216640.5482769409
1998-04-01,217052.6174204903,211659.3092727319,222442.11719084656,217052.6174204903,217052.6174204903,149.63072002978828,149.63072002978828,149.63072002978828,149.63072002978828,149.63072002978828,149.63072002978828,0.0,0.0,0.0,217202.2481405201
1998-05-01,217467.2622018322,221326.22804483658,232913.41135500307,217467.2622018322,217467.2622018322,9821.566368456099,9821.566368456099,9821.566368456099,9821.566368456099,9821.566368456099,9821.566368456099,0.0,0.0,0.0,227288.8285702883
