ds,yhat,yhat_lower,yhat_upper
1979-09-01,126446.84708324584,121245.40729718875,131396.99103243893
1979-10-01,132146.42756075374,127211.58435920962,137403.640439965
1979-11-01,120037.77366245413,115625.45114617288,125097.47875189153
1979-12-01,120076.88682750128,114698.06730017033,125367.66943861001
1980-01-01,111158.02250918854,106488.62237944933,116679.5344843747
1980-02-01,103485.35009495536,98332.969737923,108572.126864919
1980-03-01,128296.9151390321,123481.62056008446,133374.57667659392
1980-04-01,128446.2439735981,123529.67432649354,133170.14438752667
1980-05-01,138164.5383821647,133446.92046777514,143395.5532143285
1980-06-01,137733.82637030937,132780.64066431276,143182.79869100428
1980-07-01,144724.73172349058,139411.33163630439,149467.4103033132
1980-08-01,145444.2382730788,140403.78402083283,150693.65888474783
1980-09-01,128598.06786723636,123609.56731693466,133792.73814185095
1980-10-01,134416.8529066288,129426.27950610353,138925.69995253658
1980-11-01,121800.82798319103,116876.11162117784,126692.4001994299
1980-12-01,122847.03943185124,117454.07305590462,127877.35052502685
1981-01-01,111713.12306324355,106831.39297606959,116764.55366618426
1981-02-01,104624.87666071256,99722.76343510112,109205.06669911678
1981-03-01,129911.04773162378,124655.96928260935,134997.32826614435
1981-04-01,129957.01745278722,124908.01580911972,135117.1640574571
1981-05-01,139971.21155639202,134729.87684633918,145247.61103254472
1981-06-01,139962.9063687157,135146.3247746663,144692.9629522355
1981-07-01,146895.18767899452,141936.90112298678,151960.0741364352
1981-08-01,147884.50786994246,142460.19019467002,152729.02994662835
1981-09-01,130753.59405453967,125515.3694610884,135846.4311298923
1981-10-01,136597.82458025526,131767.48043999207,141693.96676810097
1981-11-01,124212.66143845739,119030.75251172735,129468.06132356738
1981-12-01,124983.84046285765,119722.8235449411,129954.99168755865
1982-01-01,114652.67310400226,109437.35502065803,119739.78483429257
1982-02-01,107447.26409227669,102311.13841508525,112371.65344009481
1982-03-01,132233.31079957684,126859.69326190012,137626.2289029214
1982-04-01,132260.02028352974,127103.57381883763,137227.54212885108
1982-05-01,142511.76795573044,136996.10153217363,147374.0967418022
1982-06-01,142858.13982690684,137569.36685587178,147840.9870584536
1982-07-01,149658.16065624365,144431.5747780188,154799.05653939824
1982-08-01,150983.52884469953,145646.51693652352,156123.11759714628
1982-09-01,133646.11884591496,128623.97321983486,138987.66107021447
1982-10-01,139586.48638669934,134886.20601164937,144683.03686400998
1982-11-01,127510.90588640393,122309.66773960879,132390.31245722168
1982-12-01,128082.25496251723,122662.40674071838,132980.78888053528
1983-01-01,118630.10345972738,113214.52614967078,123317.00604100895
1983-02-01,111370.3494416648,106258.33753739281,116239.7815048363
1983-03-01,135708.52520215214,130473.76603894803,140547.4817967827
1983-04-01,135806.49036245255,130695.38232518791,141232.97264617454
1983-05-01,146437.967036092,141401.63107939818,151820.06918460975
1983-06-01,147278.42709027356,142239.7754672352,152107.46652928225
1983-07-01,154073.42108767226,148875.3291452361,159173.2484234716
1983-08-01,155587.40263495353,150560.4747981094,160376.0128038744
1983-09-01,137908.37027445086,132664.4715229177,142812.04120110828
1983-10-01,143808.83149397478,138411.96439239406,148966.2254808509
1983-11-01,132012.32810976912,126717.71689087624,137400.144106639
1983-12-01,132353.52241748787,127104.89661453597,137723.48241032584
1984-01-01,123746.80861326943,118901.51077978905,128639.38356220932
1984-02-01,116386.28668810122,111375.63672769004,121206.55252533488
1984-03-01,141489.86348001278,136369.4072054575,146171.79429471897
1984-04-01,141951.3428036454,137092.6710626769,146784.52949905212
1984-05-01,151971.71833066217,146450.5580714487,157069.50465548356
1984-06-01,151853.15680787194,146707.48428035533,157144.3257251557
1984-07-01,159146.14327950386,154054.95139257456,164556.64681161314
1984-08-01,160177.8003181576,154960.70614490367,165312.16504896342
1984-09-01,143643.78040138085,138612.0292233698,148703.2186871077
1984-10-01,149764.64655922342,144587.19813814719,154419.4816973402
1984-11-01,137460.77212485185,132483.45970882778,142452.9771887697
1984-12-01,138809.0646919619,133900.55998591168,144066.55851868555
1985-01-01,127987.29881242035,122929.70803968086,133258.40895377228
1985-02-01,121255.51214977918,116181.82429909863,126234.55192626645
1985-03-01,146863.64685672033,141875.97953951912,152124.07731438926
1985-04-01,147266.0763177739,142241.79276394108,152224.2654120639
1985-05-01,157560.25487175572,152558.74819899566,162536.96571811932
1985-06-01,157841.2669494711,152993.97024172475,162633.2423356984
1985-07-01,165053.53271012832,160066.34981810235,169955.25716599694
1985-08-01,166332.17016646656,161468.42736439133,171550.21991743025
1985-09-01,149490.5736164553,144610.03443731286,154529.33974565793
1985-10-01,155614.78859254913,150473.79344045857,161011.4484504706
1985-11-01,143518.94271614254,138775.4586430002,148837.9148407025
1985-12-01,144570.10619092092,139451.52218565103,150008.21331017322
1986-01-01,134528.25609745694,129391.63786593979,139481.9607504744
1986-02-01,127612.16435112129,122706.04601210827,132421.73913160455
1986-03-01,152659.52987877396,148175.49782438765,157634.8392780541
1986-04-01,152975.5566281179,148150.98566168966,158254.15330330897
1986-05-01,163507.2887511246,158331.33005899342,168713.85864544575
1986-06-01,164142.97788813344,159258.69172895822,169162.28226690253
1986-07-01,171222.98316827626,166515.1736415028,176223.18472881318
1986-08-01,172697.2343553414,167385.63243166642,177486.60829362166
1986-09-01,155508.70735516679,150669.28376099878,160608.32187941618
1986-10-01,161593.15521718658,156527.04532461995,166579.63804214986
1986-11-01,149666.45771550006,144633.70368499967,154730.69233345482
1986-12-01,150381.88711284802,145140.5029230752,155425.64612344583
1987-01-01,141078.6186086679,136081.4533205119,146400.72102057806
1987-02-01,133967.74758921584,128534.43050746463,138689.73800292585
1987-03-01,158440.39831618938,153365.39026431626,163690.04677969712
1987-04-01,158687.24647509787,153769.39765576046,163688.46609996093
1987-05-01,169462.80346997373,164297.01061880143,174320.63392371743
1987-06-01,170452.1465227646,165063.92668399072,175320.27393244335
1987-07-01,177391.22084139797,172548.75482648177,182535.27372754476
1987-08-01,179054.08539660156,173886.49879287864,184255.99651904614
1987-09-01,161523.93604402005,156429.42542773482,166398.17060592576
1987-10-01,167568.47759379132,162485.91794853556,172794.13829764863
