ds,yhat,yhat_lower,yhat_upper
2015-01-01,-2710.740772804616,-10981.441497691898,5010.338810570107
2015-01-02,-704.7540169378653,-8276.767380443818,6833.171863337217
2015-01-03,2613.94472569591,-5387.939368279457,10538.58400453821
2015-01-04,-726.835730478181,-7790.601982338282,6750.895592266392
2015-01-05,-857.0415350136307,-9050.652846415174,6952.867685735226
2015-01-06,1657.8924400011902,-5974.243365425073,9535.993748737672
2015-01-07,981.5703778805372,-6874.732420991881,8688.98412894985
2015-01-08,431.90511053134173,-7648.9042146656675,8328.357780955097
2015-01-09,68.93980547280466,-8193.509011825765,7744.917217011924
2015-01-10,3258.5674117484104,-4671.007986389755,11268.79878638203
2015-01-11,2059.4690749671495,-5811.1460898828855,10754.346773962836
2015-01-12,6292.9666997649465,-1180.248499154511,14797.83413658946
2016-01-01,-4682.89771267573,-12429.208418019205,3311.4148492293116
2016-01-02,242.1647101715887,-8073.1221681681845,8111.934073456647
2016-01-03,-1810.4010780500996,-10209.375426852162,6532.333944130263
2016-01-04,-1020.1350217745523,-8805.975442225656,7241.996822151829
2016-01-05,2010.8169204060487,-5854.562470603654,9659.508746053012
2016-01-06,1423.3971787306057,-6817.881153216109,9286.313919131002
2016-01-07,527.6511651375329,-7629.9269657058385,8411.900190218428
2016-01-08,-609.1503953609154,-8272.03382232059,7981.369754739059
2016-01-09,1401.054472838308,-6811.2912003398405,9068.303130438673
2016-01-10,-1346.546813087311,-9243.294086947502,6866.9063871112185
2016-01-11,1019.1728228152048,-6912.138043344511,8863.631095518298
2016-01-12,7867.225194987953,-76.40679646842396,15400.753152491636
2017-01-01,-4556.145187293383,-12928.87197925649,3013.0403058289876
2017-01-02,-2393.0058920145766,-10174.589635075774,5327.231054411957
2017-01-03,1654.3215613677785,-6191.633237945285,9491.402812239376
2017-01-04,1686.7226770248476,-6091.505540260318,9624.251514770729
2017-01-05,987.9819810835568,-7177.40967625116,8322.496836772012
2017-01-06,-386.24161611981833,-8733.984957012459,7673.05684588499
2017-01-07,955.5642817827347,-6448.830181335058,8422.92826494607
2017-01-08,-2872.9400254966426,-10252.305380943611,5080.674033265441
2017-01-09,-1967.6247092835665,-9183.07110790283,6191.333287752049
2017-01-10,3087.1225910818043,-4997.555038119612,10792.963473947495
2017-01-11,6383.267527293904,-1629.1877712226706,13973.164678085972
2017-01-12,11116.33151657095,3432.670350130445,19125.906930933026
2018-01-01,-5531.761946035793,-13329.278963536304,2000.311375131732
2018-01-02,-30.197358518816145,-7860.5855015178095,8023.005327590746
2018-01-03,1111.97314978552,-7640.552365212227,8370.086551134344
2018-01-04,1135.2107140140113,-6894.964329991557,8907.275928316309
2018-01-05,65.36766760694843,-7530.8522986523,8019.799111191182
2018-01-06,1278.6260838393653,-6694.107894373017,9535.227655102233
2018-01-07,-3111.682939629666,-10650.180757864598,4975.641864209468
2018-01-08,-3186.6836879179964,-11701.172303948006,4595.255584802709
2018-01-09,498.67705024813205,-7729.083361401604,8721.501690938712
2018-01-10,2079.6765736594707,-5508.869060933122,10172.753295929218
2018-01-11,4807.773554339032,-4112.23765649789,12283.286126521587
2018-01-12,8640.26892023981,731.7289936187087,15596.903244836132
2019-01-01,-3580.078483412128,-11941.297360228593,4201.132716933414
2019-01-02,-905.7826231402826,-9109.168808169536,7083.237752614311
2019-01-03,317.90381180197227,-6964.783313138864,8472.782511675985
2019-01-04,70.32881392812169,-7848.110075357558,7865.158943190539
2019-01-05,1694.38229541186,-6105.566437974596,9233.296564531243
2019-01-06,-2715.620592951716,-10765.671915151703,5504.630655804335
2019-01-07,-3244.908322895401,-11647.985141042054,4017.984582774674
2019-01-08,-437.43260007068596,-8353.57142626629,7462.938254770439
2019-01-09,-132.0888007209818,-8169.01144692218,7413.97153242297
2019-01-10,962.5264978525865,-6708.5176874140025,9218.889412037584
2019-01-11,2856.633619337277,-5395.629708826654,10542.367487306865
2019-01-12,8844.390530192099,691.6359842226732,16881.240341340712
2020-01-01,-4883.926318381587,-13270.070673395638,2681.1337944967113
2020-01-02,-2053.8762032206023,-10043.80798617415,6248.93261293475
2020-01-03,-1013.236533168919,-9017.323938438822,6942.9002748172115
2020-01-04,1531.288809128846,-6090.480365740234,9454.911023668086
2020-01-05,-2362.6961120134024,-9719.304034338296,5817.487709807382
2020-01-06,-2803.081521492618,-10899.302692699835,4981.60610331492
2020-01-07,-341.6865449844792,-7914.443973355995,7610.619964101398
2020-01-08,-810.1790010400948,-8262.314557606182,7495.150024190783
2020-01-09,-894.98644057224,-8767.855701911412,7344.414756469378
2020-01-10,-549.3822682148522,-8790.393451317987,7473.85922288154
2020-01-11,3570.596653749207,-3875.1650881335217,11221.05905284449
2020-01-12,3493.712162591317,-4284.805489311201,11860.622173282578
2021-01-01,-3758.9806421187386,-11982.311259354374,4077.1903171678673
2021-01-02,158.41793916796058,-8179.667873864955,8210.49012775108
2021-01-03,-2719.191470752475,-10108.140026097717,4999.535937002518
2021-01-04,-2539.7560229463807,-10719.911121010115,5220.437153133035
2021-02-01,274810.6344391051,267374.56624486425,282677.2181053552
2021-03-01,-87755.74103242754,-96085.52407986137,-79636.51521347163
2021-04-01,-73998.90685748027,-81584.35843966276,-66815.50302046436
2021-05-01,-25689.27011721323,-33907.60807069933,-17987.966618628274
2021-06-01,13169.79851189701,4711.680704990615,20958.692695107897
2021-07-01,40814.34167489058,32501.251603187815,48796.88525551827
2021-08-01,36350.74854377749,29166.13262456389,44375.02444815458
2021-09-01,15705.352450141203,8185.806910039206,23906.1096759921
