ds,yhat
2021-01-10,12798.2295
2021-01-11,12585.587
2021-01-12,12824.07
2022-01-01,12752.24
2022-01-02,12747.0205
2022-01-03,12756.423
2022-01-04,12719.739
2022-01-05,12722.141
2022-01-06,12721.492
2022-01-07,12721.492
2022-01-08,12721.492
2022-01-09,12721.492
2022-01-10,12721.492
2022-01-11,12721.492
2022-01-12,12721.492
