ds,yhat,yhat_lower,yhat_upper
2015-01-01,-0.5100236467712406,-1.4246888525768358,0.4253269274470977
2015-01-02,-0.9711896140598453,-2.0015173649311273,-0.034610411332290134
2015-01-03,-0.7776522834337196,-1.7341489707638047,0.26452548891404576
2015-01-04,-0.5781619975722452,-1.567847050153246,0.4109955355963332
2015-01-05,0.0062791504722478075,-1.0019848108867109,0.9860756874219232
2015-01-06,-0.20713130158569848,-1.1640068913878687,0.736907857068708
2015-01-07,-0.6758764481931261,-1.684635296835331,0.31979663502751055
2015-01-08,-0.3765111601175116,-1.3537702507279528,0.5505251208422738
2015-01-09,-0.8056424803223482,-1.847474145784382,0.17441867884965392
2015-01-10,-0.8181687590767124,-1.8703004577370852,0.18731393255193554
2015-01-11,-1.0373586036271358,-1.9813596786847074,-0.08825405049108627
2015-01-12,-1.0511538437553818,-2.0966966930603825,-0.010143799284330767
2016-01-01,-0.4636994204751863,-1.4038464932016097,0.5338214913196607
2016-01-02,-0.42532240359062046,-1.4247084265456005,0.5557355434259587
2016-01-03,-0.33100063566918125,-1.2759873639317034,0.6160843799219291
2016-01-04,0.19883969832193515,-0.7724011788128787,1.2235133279973363
2016-01-05,-0.019895249866131115,-0.9744914683195209,0.994120178370242
2016-01-06,-0.44776710949982035,-1.4894705847111003,0.6184950192878503
2016-01-07,-0.06606085246971904,-1.1137848395176875,0.9272191709732318
2016-01-08,-0.37757881425891915,-1.392794636595128,0.5783501143617056
2016-01-09,-0.24464881063104205,-1.2024015870932427,0.756095589293725
2016-01-10,-0.29893488699100756,-1.3139214787069526,0.7140649958910147
2016-01-11,-0.1374434472328987,-1.1300168947891585,0.8233422190376388
2016-01-12,-0.9129949285700196,-2.01497018248186,0.07308842808534491
2017-01-01,0.05549667475935771,-0.9315396473185272,1.0429867063723213
2017-01-02,0.46754267471500355,-0.5297355040394993,1.4944609782758955
2017-01-03,0.1816140408126723,-0.8201455016906639,1.1379802234931504
2017-01-04,-0.2636806877898126,-1.3073093859962788,0.7286574871239222
2017-01-05,0.14773115696144323,-0.8746704506705876,1.0918848847079705
2017-01-06,-0.09128555268008065,-1.101995302505267,0.8370593077743675
2017-01-07,0.15109234059709076,-0.8716169421319815,1.264093906305183
2017-01-08,0.23605603919652474,-0.7717969343735095,1.236585851980291
2017-01-09,0.558418329652274,-0.3236033445199561,1.545940707118831
2017-01-10,-0.043567563736268466,-1.0460230165801334,0.9678455833326907
2017-01-11,-1.0018807873469489,-2.0287815981119315,0.013765646730115787
2017-01-12,-1.264050879734764,-2.2458537960898,-0.2278965021448673
2018-01-01,0.8913136695671231,-0.07276720509402394,1.917254713468205
2018-01-02,0.47503037961310635,-0.48505856870251696,1.4559927880101227
2018-01-03,-0.050103093538302224,-1.131603959282686,0.9637329158970666
2018-01-04,0.33162176300361623,-0.5986969184705496,1.3296166374820155
2018-01-05,0.11087128798873014,-0.8699664100490457,1.1888276705426382
2018-01-06,0.4155440711182017,-0.6981284166224813,1.3967987913713042
2018-01-07,0.601342370341498,-0.3381630930087442,1.655072328878455
2018-01-08,1.056235203234321,0.0647819076053057,2.038464989381139
2018-01-09,0.6105278161823084,-0.42190222800474597,1.5660418937831095
2018-01-10,-0.17652747948436232,-1.1304988467697612,0.7692409371880723
2018-01-11,-0.2617416466883842,-1.3152249115328563,0.7299226118465264
2018-01-12,-1.119678875158256,-2.063523669433997,-0.07048342691566716
2019-01-01,0.9391464235908353,-0.03402089766873131,1.8937170975313982
2019-01-02,0.27119310033398736,-0.7574918539504976,1.270598103583976
2019-01-03,0.5604111424473353,-0.42385284611749374,1.5874524635808205
2019-01-04,0.2975716201540013,-0.757850820968976,1.313275060814895
2019-01-05,0.6088252065373527,-0.3498460751803836,1.5745165966657042
2019-01-06,0.8463679466834901,-0.14220338420293516,1.8216682270058455
2019-01-07,1.3930531267261088,0.40202286729947173,2.4089272619503603
2019-01-08,1.072658910181811,0.04290972656941605,1.9895202520396136
2019-01-09,0.4367402340056168,-0.45572393988015614,1.417966476159829
2019-01-10,0.5198946667403719,-0.434814775579371,1.5520629995707884
2019-01-11,-0.1616249859625256,-1.2200325726950845,0.8106539147241988
2019-01-12,-0.44860778775567756,-1.3967130701770056,0.5204513831085134
2020-01-01,0.7786832903653897,-0.2242521027804371,1.7090301063122886
2020-01-02,0.9127410187345366,-0.05944221612187998,1.9246041300738979
2020-01-03,0.5447329785078592,-0.4324156725129795,1.5333778158932252
2020-01-04,0.8013857508330051,-0.16750489438377522,1.7904288454263197
2020-01-05,1.033603994846138,0.059993094171253335,2.053019395172362
2020-01-06,1.6211624618628884,0.6498288657231795,2.5606858139356676
2020-01-07,1.3831092142820993,0.3929073004068007,2.3944210092942
2020-01-08,0.8648038965180391,-0.11228110024839927,1.840177700750147
2020-01-09,1.0934146116384333,0.0515553718706978,2.1117389347724127
2020-01-10,0.576798727127688,-0.4529312508792344,1.516809927089267
2020-01-11,0.4651026052224929,-0.46272199155821064,1.548068058447152
2020-01-12,0.14050431608944614,-0.8375815856417002,1.1787568387106733
2021-01-01,0.9312302864287332,0.009805900423865048,2.0008215439066515
2021-01-02,1.070088724729389,0.06498453551375939,2.093531125743085
2021-01-03,1.2351132830250702,0.24157823678733636,2.243084212494486
2021-01-04,1.8052488810808787,0.7706681957465193,2.7954529076909935
2021-01-05,1.5969012212163178,0.5483978288942293,2.576084309539825
2021-01-06,1.1510971556085523,0.1592679845617238,2.1233388369087076
2021-01-07,1.4891557603781387,0.553240618191321,2.440926196640812
