ds,yhat,yhat_lower,yhat_upper
2015-01-01,-1.333518485698888,-2.463035094227946,-0.2336060176958549
2015-01-02,-0.9863306710954297,-2.0847165164553476,0.1523289963374075
2015-01-03,-0.5508842388890344,-1.6762214955038859,0.5449095492891286
2015-01-04,-0.7383727222865033,-1.795820712344541,0.3433295958941488
2015-01-05,-0.819991015541985,-1.9330158461795188,0.20014099467106777
2015-01-06,-0.6247176304097628,-1.6996076989642783,0.440058303297938
2015-01-07,-0.7547332185905188,-1.8182022977187127,0.3206019933232845
2015-01-08,-0.7623815050456775,-1.8880632606738477,0.39945524493304796
2015-01-09,-0.720415481219233,-1.890682339241697,0.41704754982086883
2015-01-10,-0.34956539504126904,-1.4759293092373618,0.7070146720018198
2015-01-11,-0.3562919147656302,-1.5053208263832183,0.7423713540974284
2015-01-12,-0.01571576925136528,-1.1199016939821989,0.9961388356612264
2016-01-01,-1.295968219243668,-2.4456218542928125,-0.19182712499864416
2016-01-02,-0.6800882955767225,-1.734303138078762,0.38289287144402157
2016-01-03,-0.7204604585661494,-1.8175722779110044,0.41522369314824564
2016-01-04,-0.6938932414072532,-1.8358173911608429,0.34443194503508234
2016-01-05,-0.43359612961913074,-1.5554735191174638,0.5636499696317245
2016-01-06,-0.5444652265570346,-1.6914808041780223,0.6118764738133011
2016-01-07,-0.5799570408871458,-1.6624591782268527,0.5484683152557874
2016-01-08,-0.612295869620699,-1.7270913002865764,0.4843530464831226
2016-01-09,-0.36005252775988733,-1.447784764939445,0.7316436440368879
2016-01-10,-0.5259575687743665,-1.5723054394962102,0.601992918607065
2016-01-11,-0.3799386236700715,-1.5163550069253084,0.6594475684932141
2016-01-12,0.24303544363312282,-0.838488388460612,1.3107206159345612
2017-01-01,-0.8918967349446296,-1.9348759601899497,0.2226086218349456
2017-01-02,-0.709307150839129,-1.8291164629461447,0.3939081451099508
2017-01-03,-0.3306385543423779,-1.3710796475309357,0.7301322554227745
2017-01-04,-0.36537785264997463,-1.4098988476978795,0.831032252194352
2017-01-05,-0.3700858975889155,-1.41831631390315,0.8050203193535951
2017-01-06,-0.41850599520243675,-1.5297918893988056,0.7364577124497363
2017-01-07,-0.22909157149733417,-1.434816577542976,0.8935497958362688
2017-01-08,-0.5028177101548228,-1.606601215037039,0.6034900283183003
2017-01-09,-0.5062663201286326,-1.5794235144096107,0.5267302273165752
2017-01-10,-0.0695663137993997,-1.2584562643465036,1.0112558679930599
2017-01-11,0.19820403035042305,-0.8598621051495204,1.3382302063931357
2017-01-12,0.7322461903310042,-0.3908338081155953,1.834797939834649
2018-01-01,-0.9249636597625684,-1.9799442552770465,0.20396848172337018
2018-01-02,-0.38173839989843783,-1.5105675831370835,0.6771925067333286
2018-01-03,-0.28820786893427197,-1.4444486212727081,0.7579895408452484
2018-01-04,-0.20587454941661787,-1.230973804149366,0.930787735578546
2018-01-05,-0.21196878788065443,-1.402266699116221,0.8536656515084838
2018-01-06,-0.0268660455554659,-1.1602353580076326,1.04630027601576
2018-01-07,-0.35183521671612317,-1.3872932592727303,0.7898832922951147
2018-01-08,-0.4521096994026075,-1.5780642039051143,0.6424921958187811
2018-01-09,-0.15486309148464883,-1.2248627973277522,0.9288719361327119
2018-01-10,-0.06469572920480171,-1.1934280026046167,0.9836649209024878
2018-01-11,0.25946398235448354,-0.773628121196095,1.3948893847812867
2018-01-12,0.7342990649535959,-0.3944175954334593,1.889242975410451
2019-01-01,-0.6434983734085723,-1.7569484426258344,0.43242280570220787
2019-01-02,-0.37726795133449176,-1.4441031993726723,0.6964855275119554
2019-01-03,-0.1570760662996803,-1.2993609226278762,0.9909333218086901
2019-01-04,-0.06543585577371169,-1.1613243644110267,1.023531833607868
2019-01-05,0.17341439831187289,-0.9441434376217608,1.2773782681446753
2019-01-06,-0.1441152990319685,-1.256760091654896,0.9536549802723588
2019-01-07,-0.2839624725953843,-1.2932646752619363,0.8417301949231789
2019-01-08,-0.07236139275138986,-1.1441423815435203,1.1241254605199276
2019-01-09,-0.11135276145381634,-1.1672585727503981,1.052223364384538
2019-01-10,0.044242777551152246,-0.9824182923952185,1.0518687484484306
2019-01-11,0.3166449517453822,-0.7695753752672012,1.3682450493991103
2019-01-12,0.9776896446036298,-0.18899230092003025,2.128647664761755
2020-01-01,-0.686905499590683,-1.680429865553415,0.43114728079575
2020-01-02,-0.286280123095875,-1.2807981604199756,0.6984687707225494
2020-01-03,-0.0475235921663969,-1.1603079642243435,1.054921660076586
2020-01-04,0.299512172331186,-0.6853756036550834,1.482402024369063
2020-01-05,0.04700620164780289,-1.0716171172739366,1.134878189228132
2020-01-06,-0.07369448067247963,-1.1803249284660458,1.0299639093927102
2020-01-07,0.11006307128820747,-0.9428666409705853,1.2246006141744765
2020-01-08,-0.003233149971312521,-1.1187295033791198,1.1663870758632229
2020-01-09,0.03375564471380066,-0.9912427946189912,1.1246998632258953
2020-01-10,0.14697929761915052,-0.9155525761709261,1.2231481254318977
2020-01-11,0.6134667900678284,-0.5283861805824639,1.7059348223262147
2020-01-12,0.7236377748993106,-0.3641413846916538,1.7425149444519472
2021-01-01,-0.21895986865580253,-1.30438507094344,0.8859110543436883
2021-01-02,0.2840982627880656,-0.8611336018933733,1.3758554981740336
2021-01-03,0.14996377681642026,-0.8850956342239491,1.153211542296274
2021-01-04,0.10539289312207123,-0.9282456812939732,1.2584020442976795
2021-01-05,0.3199342144799092,-0.7402342753426165,1.534067227426466
2021-01-06,0.19055672433810533,-0.9642240493393903,1.3689462144553315
