ds,yhat
2013-08-01,-0.29221853152221744
2013-09-01,-0.44154808705858417
2013-10-01,0.29337860147383804
2013-11-01,0.24379318476285933
2013-12-01,2.157264258257674
2014-01-01,-3.382850113927703
2014-02-01,0.08077954385733357
2014-03-01,0.6589890615535339
2014-04-01,-0.26406397585280816
2014-05-01,0.7233990373560739
2014-06-01,-0.2192987313269764
2014-07-01,0.2746709039139201
2014-08-01,-0.25305691285787324
2014-09-01,-0.4408257590613518
2014-10-01,0.27486060151255254
2014-11-01,0.26416256620315937
2014-12-01,2.1557354349537037
2015-01-01,-3.392213176094208
2015-02-01,0.08216607574380025
2015-03-01,0.6585315732580208
2015-04-01,-0.2652211775128441
2015-05-01,0.7289532811176509
2015-06-01,-0.22717465853120528
2015-07-01,0.28658256668183046
2015-08-01,-0.25885869167958503
2015-09-01,-0.44091350303136867
2015-10-01,0.2775839224030927
2015-11-01,0.2611445094451416
2015-12-01,2.155961669021779
2016-01-01,-3.3908251960816282
2016-02-01,0.08197236975537481
2016-03-01,0.6585954811824672
2016-04-01,-0.26505099627328954
2016-05-01,0.7281263667841602
2016-06-01,-0.2259976485066849
2016-07-01,0.2847980348725072
2016-08-01,-0.25798800847005005
2016-09-01,-0.44090163141163685
2016-10-01,0.2771762596290249
2016-11-01,0.2615970113065116
2016-12-01,2.1559272845761375
2017-01-01,-3.3910328915557093
2017-02-01,0.08200145055475754
2017-03-01,0.6585857406181564
2017-04-01,-0.2650763772900687
2017-05-01,0.7282502249057388
2017-06-01,-0.22617400815363142
2017-07-01,0.28506539796486113
2017-08-01,-0.25811844950596124
2017-09-01,-0.4409034199307993
2017-10-01,0.2772373429275358
2017-11-01,0.261529218804094
2017-12-01,2.1559324346848645
2018-01-01,-3.391001774260656
2018-02-01,0.08199709009923206
2018-03-01,0.6585872007012399
2018-04-01,-0.26507257397687645
2018-05-01,0.728231669759249
2018-06-01,-0.22614758937400378
2018-07-01,0.2850253481426456
2018-08-01,-0.25809891046423855
2018-09-01,-0.4409031516426702
2018-10-01,0.27722819283030103
2018-11-01,0.2615393737189223
2018-12-01,2.1559316633729417
