ds,yhat
2019-01-05,19083.543
2019-01-06,17773.123
2019-01-07,19793.5
2019-01-08,18993.096
2019-01-09,17282.791
2019-01-10,19341.934
2019-01-11,20236.05
2019-01-12,19011.268
2020-01-01,23516.72
2020-01-02,20393.99
2020-01-03,19409.277
2020-01-04,21899.32
