ds,yhat,yhat_lower,yhat_upper
1970-01-01,-0.5010209645182472,-1.046369942315138,0.07293573800705591
1970-02-01,-0.46300786509524666,-1.0300747076379873,0.08771847622023483
1970-03-01,1.9607066366008041,1.3962006041052262,2.48997918809855
1970-04-01,0.08697903731669906,-0.4330280674207955,0.6322261167258721
1970-05-01,0.8647481942703207,0.32542260372588855,1.4489724339022272
1970-06-01,0.1075763203604539,-0.4270844071875832,0.6411288698453403
1970-07-01,0.6026780376031811,-0.011141357839096788,1.1692688941006908
1970-08-01,0.17431741093353983,-0.3887356028661504,0.7131777195991104
1970-09-01,-1.2479105952427623,-1.866993304823785,-0.7309937840813998
1970-10-01,0.5289291572127887,-0.027853206208750144,1.030648773200209
1970-11-01,-0.847769144246281,-1.4320473824491575,-0.28506929698254785
1970-12-01,0.11968236389828085,-0.4348295716528443,0.6755281442042487
1971-01-01,-0.5219394435822867,-1.052549008146596,0.03315829279284387
1971-02-01,-0.487575884869067,-1.01881852689427,0.10184896404552794
1971-03-01,1.9481248528030646,1.4047166785426108,2.544260942141541
1971-04-01,0.05639592476196686,-0.4832927461953124,0.62821837984418
1971-05-01,0.8559714100470895,0.33831694703865206,1.415804732520452
1971-06-01,0.10794184607574518,-0.43274761232124415,0.6437460131251234
1971-07-01,0.5728855517245263,-0.019100005964502533,1.158471641822592
1971-08-01,0.17180602250350804,-0.3507127216618897,0.716019068864473
1971-09-01,-1.2823419346409894,-1.833774041069546,-0.736698760039703
1971-10-01,0.5163217625374925,-0.05593869640043461,1.034530600603644
1971-11-01,-0.8426977874226537,-1.3871445063228844,-0.3098087126185078
1971-12-01,0.08926727278834147,-0.45637009215279534,0.6467318318595798
1972-01-01,-0.5426338983657976,-1.1472586050813725,0.04050913959835845
1972-02-01,-0.5115192987281673,-1.0895089857636477,0.009121615662677584
1972-03-01,1.9187808952847383,1.3690845671550116,2.4934276772563253
1972-04-01,0.08530909171306784,-0.4732207964201311,0.6325359538581444
1972-05-01,0.818433730116964,0.30078324199858253,1.354446712439193
1972-06-01,0.04263365013179565,-0.501917049096386,0.5806472916917697
1972-07-01,0.5969783452408779,0.041131974942520466,1.1295867206935404
1972-08-01,0.11434153180974252,-0.4467635291327788,0.6520709950473605
1972-09-01,-1.241537173286086,-1.833454172950349,-0.7038012878995886
1972-10-01,0.489662292577219,-0.09099886591595072,1.0324187706952535
1972-11-01,-0.9215237160987693,-1.4350214910552042,-0.35375647052986103
1972-12-01,0.1144004972513832,-0.45087426064383257,0.6435340483212665
1973-01-01,-0.5441139449617458,-1.1002833552116669,0.04053022856380005
1973-02-01,-0.5020253762024336,-1.0592063177825588,0.053103893800039874
1973-03-01,1.9081301503207782,1.3603835206103365,2.43967670576733
1973-04-01,0.05383539778241336,-0.48846351354888745,0.5802355825771899
1973-05-01,0.809449635552961,0.2750887858662271,1.3621596016302158
1973-06-01,0.04302372334990328,-0.5115111571889722,0.5862115500410062
1973-07-01,0.5679394068001722,0.031905460984065506,1.0951813168019193
1973-08-01,0.11239522054520608,-0.39524470327439937,0.667226661847574
1973-09-01,-1.2770688861337534,-1.8077515882950221,-0.7317203515619077
1973-10-01,0.47727818071517025,-0.0845750332238463,1.0432789743857516
1973-11-01,-0.9165805554363938,-1.4983478636314176,-0.3399283513568668
1973-12-01,0.08575904049102963,-0.4811756667499005,0.5685408763629473
1974-01-01,-0.5645002948535954,-1.1403713778593274,-0.07052447907268983
1974-02-01,-0.5262530217604159,-1.04073184576495,0.04936266378095796
1974-03-01,1.897672991637731,1.3604501908452609,2.471640668599648
1974-04-01,0.024179566023800114,-0.5253974758439081,0.5538009736558877
1974-05-01,0.8021753426582346,0.25106321389345765,1.3472928598360059
1974-06-01,0.0452376424185503,-0.5133159989764371,0.6510061241896703
1974-07-01,0.5405659793420625,-0.028218773936452994,1.1148073216875798
1974-08-01,0.11243952634261567,-0.43385585105404495,0.6326373687681183
1974-09-01,-1.3095543061635242,-1.8651005734419255,-0.7613153870947369
1974-10-01,0.46751206597285194,-0.09565853651769896,1.0429822426200943
1974-11-01,-0.90895206181605,-1.459907974382212,-0.3695042744913547
1974-12-01,0.05872606600934818,-0.507143063628033,0.5933593139356421
1975-01-01,-0.5826615678010554,-1.164649091759284,0.010890974721282148
1975-02-01,-0.5480565942020204,-1.1258550393983349,0.005398529161661162
1975-03-01,1.8878621956250525,1.3324778417462129,2.4348217026423336
1975-04-01,-0.003625317530211697,-0.554854254677894,0.5558262595774043
1975-05-01,0.7961837917728787,0.20870639707065672,1.3329825629538723
1975-06-01,0.04839563928679852,-0.5563034164965038,0.616390053657766
1975-07-01,0.5135729689535797,-0.05365812413309617,1.0615197512100707
1975-08-01,0.11273485121780549,-0.4306636303522544,0.6686493972989923
1975-09-01,-1.3411716944414374,-1.8769685086212844,-0.8005877307534955
1975-10-01,0.4577256267550423,-0.11841532147541532,0.9806788115890867
1975-11-01,-0.9010525117198376,-1.4540056832824744,-0.36609891463683125
1975-12-01,0.031146172509117644,-0.5138379429034301,0.5622597853289876
1976-01-01,-0.6005135871597632,-1.1161059582387367,-0.04863594199774458
1976-02-01,-0.5691575760368798,-1.1278463935932568,-0.010324897253968148
1976-03-01,1.8613684545267655,1.2898632166258701,2.4078636481015727
1976-04-01,0.028138062440351073,-0.5278901981230933,0.6142587828559227
1976-05-01,0.7617542330696995,0.19868172700181616,1.3219594862703643
1976-06-01,-0.013537930282490715,-0.5648907320155037,0.5712094595149683
1976-07-01,0.5412982970520511,-0.003816402125124873,1.0969362605048674
