ds,yhat
2021-01-10,16004038.0
2021-01-11,16032749.0
2021-01-12,16074031.0
2022-01-01,9374456.0
2022-01-02,16045628.0
2022-01-03,16052834.0
2022-01-04,15987764.0
2022-01-05,16064938.0
2022-01-06,15995405.0
2022-01-07,15995405.0
2022-01-08,15995405.0
2022-01-09,15995405.0
2022-01-10,15995405.0
2022-01-11,15995405.0
2022-01-12,15995405.0
